u190,i90,c41,pv,1512281487
u36,i6,c7,pv,1511902746
u134,i265,c16,cart,1512294977
u67,i86,c37,click,1511821019
u188,i61,c12,cart,1511569982
u86,i220,c21,pv,1511606174
u68,i296,c47,click,1512059448
u117,i262,c13,click,1512063079
u146,i86,c37,click,1511806708
u198,i53,c4,fav,1512246066
u186,i60,c11,pv,1512072741
u1,i23,c24,fav,1511552084
u63,i24,c25,click,1511940783
u39,i92,c43,buy,1511576281
u142,i215,c16,pv,1511799522
u107,i164,c15,pv,1511620870
u147,i191,c42,pv,1512245233
u14,i92,c43,pv,1512080028
u12,i206,c7,pv,1512026886
u73,i160,c11,click,1512119158
u117,i5,c6,click,1511844959
u145,i156,c7,cart,1511793567
u119,i189,c40,click,1512056526
u198,i101,c2,cart,1512112308
u195,i126,c27,pv,1511969154
u7,i120,c21,click,1512206033
u178,i5,c6,buy,1511540733
u195,i193,c44,fav,1512301740
u79,i54,c5,pv,1511788936
u108,i252,c3,buy,1511688489
u183,i144,c45,pv,1511781916
u134,i212,c13,cart,1511929786
u118,i44,c45,click,1512069179
u35,i202,c3,pv,1512134603
u16,i223,c24,cart,1511676257
u61,i150,c1,pv,1511869510
u101,i168,c19,click,1511824366
u60,i39,c40,buy,1511681923
u200,i300,c1,pv,1511649990
u43,i231,c32,click,1511965459
u31,i275,c26,click,1511756922
u116,i158,c9,click,1511664938
u24,i81,c32,fav,1511858192
u181,i21,c22,pv,1511882916
u38,i47,c48,cart,1511912223
u102,i263,c14,pv,1511852557
u67,i90,c41,pv,1511963235
u116,i285,c36,cart,1511801189
u25,i237,c38,pv,1511685783
u32,i7,c8,pv,1511772286
u34,i102,c3,fav,1511929521
u176,i44,c45,click,1511810593
u20,i12,c13,buy,1511746556
u166,i228,c29,fav,1511635646
u85,i63,c14,pv,1512022588
u13,i87,c38,fav,1511993397
u186,i203,c4,click,1511940520
u175,i219,c20,pv,1511764346
u48,i141,c42,pv,1511695051
u9,i126,c27,cart,1512062325
u106,i282,c33,click,1511631182
u72,i197,c48,pv,1511748346
u165,i270,c21,pv,1512109265
u5,i196,c47,cart,1511915756
u123,i279,c30,cart,1511899945
u145,i258,c9,click,1511822772
u47,i14,c15,click,1511768859
u8,i144,c45,pv,1512033796
u136,i184,c35,cart,1511783268
u41,i52,c3,pv,1511792067
u69,i274,c25,fav,1512312063
u15,i113,c14,click,1511946490
u91,i89,c40,pv,1512160501
u82,i184,c35,fav,1511568776
u181,i181,c32,buy,1512130184
u37,i289,c40,buy,1512055337
u139,i159,c10,pv,1511579007
u24,i29,c30,pv,1511768637
u6,i270,c21,click,1511887048
u158,i104,c5,fav,1511896511
u184,i91,c42,fav,1511878507
u16,i12,c13,pv,1512278127
u37,i57,c8,fav,1511921814
u19,i192,c43,cart,1512233503
u102,i52,c3,click,1511877473
u35,i81,c32,cart,1511997289
u164,i250,c1,cart,1511721864
u182,i288,c39,cart,1512182720
u92,i115,c16,cart,1511723069
u97,i158,c9,cart,1511848023
u33,i91,c42,cart,1512275309
u147,i201,c2,fav,1512134248
u9,i94,c45,click,1512180279
u57,i290,c41,pv,1512059487
u37,i170,c21,cart,1511788756
u89,i164,c15,pv,1511632235
u182,i172,c23,click,1511817295
u54,i128,c29,cart,1511906706
u66,i56,c7,cart,1511589686
u99,i225,c26,cart,1511713618
u106,i253,c4,fav,1511907492
u140,i193,c44,pv,1512041980
u148,i116,c17,pv,1511616489
u9,i151,c2,pv,1511813012
u27,i38,c39,click,1511932896
u42,i39,c40,click,1511636827
u87,i248,c49,cart,1511991475
u168,i85,c36,click,1511994492
u41,i28,c29,pv,1511754735
u49,i210,c11,cart,1512296311
u187,i277,c28,pv,1511834398
u77,i122,c23,pv,1511951187
u147,i282,c33,fav,1511700250
u14,i185,c36,pv,1511631084
u76,i246,c47,pv,1511566185
u53,i88,c39,click,1511625116
u122,i60,c11,click,1511955974
u121,i251,c2,fav,1511817077
u24,i279,c30,click,1511928243
u98,i190,c41,pv,1511585984
u68,i226,c27,click,1511776432
u69,i289,c40,pv,1512269502
u171,i50,c1,pv,1511899691
u139,i212,c13,buy,1512157572
u59,i284,c35,pv,1511945110
u134,i215,c16,buy,1512259642
u122,i294,c45,fav,1512038597
u77,i41,c42,click,1512288203
u9,i258,c9,click,1512081122
u147,i76,c27,pv,1512010052
u45,i86,c37,buy,1511741287
u33,i22,c23,click,1512255508
u112,i104,c5,buy,1512196894
u38,i133,c34,click,1512301622
u18,i45,c46,click,1511955856
u142,i167,c18,fav,1512084132
u118,i7,c8,fav,1512192523
u151,i268,c19,cart,1511657184
u107,i77,c28,pv,1512155693
u150,i52,c3,fav,1512129216
u200,i52,c3,fav,1512100852
u89,i211,c12,pv,1512225794
u125,i293,c44,click,1511578485
u45,i142,c43,click,1512187476
u156,i206,c7,pv,1511886796
u177,i122,c23,pv,1512037502
u69,i191,c42,pv,1511856976
u80,i144,c45,fav,1512269200
u176,i51,c2,buy,1511778230
u35,i154,c5,buy,1512003835
u199,i165,c16,pv,1511976217
u155,i46,c47,pv,1511760859
u105,i249,c50,cart,1511931273
u15,i264,c15,fav,1511608004
u80,i260,c11,click,1512088953
u146,i15,c16,pv,1511749677
u15,i128,c29,pv,1511592215
u93,i102,c3,pv,1512025968
u130,i204,c5,click,1511669090
u175,i16,c17,pv,1512051730
u153,i229,c30,pv,1512036835
u151,i283,c34,click,1511710656
u67,i47,c48,pv,1511944543
u13,i84,c35,fav,1511763929
u57,i116,c17,cart,1511821354
u167,i210,c11,click,1512254538
u3,i243,c44,fav,1512218018
u45,i5,c6,pv,1512177094
u79,i141,c42,click,1511933963
u90,i236,c37,pv,1512028568
u78,i267,c18,fav,1511955644
u150,i53,c4,pv,1512233730
u96,i288,c39,cart,1512177835
u73,i153,c4,cart,1512044339
u17,i173,c24,buy,1512210912
u84,i142,c43,pv,1512284835
u167,i153,c4,pv,1512081621
u196,i124,c25,fav,1512168380
u104,i164,c15,cart,1512295520
u7,i255,c6,buy,1511811228
u108,i208,c9,click,1511576234
u150,i293,c44,fav,1511899036
u186,i114,c15,cart,1512208520
u122,i184,c35,click,1511717443
u169,i286,c37,pv,1511641544
u121,i66,c17,cart,1512299613
u144,i94,c45,buy,1511891136
u168,i46,c47,pv,1511773376
u191,i158,c9,click,1511886611
u96,i134,c35,click,1512025488
u31,i241,c42,pv,1512204413
u150,i298,c49,buy,1511613875
u121,i100,c1,click,1512252963
u98,i272,c23,click,1511595888
u39,i71,c22,buy,1511898515
u105,i292,c43,fav,1512018998
u37,i162,c13,fav,1511728317
u200,i42,c43,click,1512200885
u46,i161,c12,click,1511544142
u116,i141,c42,pv,1511715995
u148,i82,c33,click,1511631518
u34,i223,c24,click,1511962188
u110,i245,c46,click,1511578757
u137,i103,c4,cart,1511553960
u83,i272,c23,pv,1512248821
u2,i128,c29,pv,1511900276
u80,i67,c18,pv,1512066986
u151,i157,c8,pv,1511587139
u77,i149,c50,click,1512084761
u153,i269,c20,click,1512259341
u35,i176,c27,buy,1512053189
u92,i97,c48,pv,1511962186
u5,i117,c18,pv,1511676779
u55,i12,c13,click,1511716393
u32,i188,c39,cart,1511578378
u97,i131,c32,cart,1512192604
u13,i25,c26,cart,1512224515
u6,i25,c26,cart,1511976220
u114,i195,c46,pv,1511804215
u122,i79,c30,pv,1512258250
u162,i5,c6,click,1512233005
u26,i267,c18,pv,1512174253
u180,i71,c22,click,1511649210
u131,i61,c12,pv,1511650625
u128,i102,c3,click,1511814969
u134,i104,c5,click,1511968860
u76,i83,c34,pv,1512059665
u54,i247,c48,click,1511542071
u4,i46,c47,fav,1512141242
u172,i253,c4,pv,1511633658
u200,i262,c13,pv,1512297924
u26,i132,c33,cart,1512018138
u76,i136,c37,click,1511643857
u45,i21,c22,fav,1511916912
u174,i161,c12,click,1511660731
u25,i24,c25,pv,1511684317
u170,i88,c39,click,1511998176
u160,i138,c39,fav,1511636666
u96,i176,c27,pv,1511959445
u103,i234,c35,pv,1511943652
u177,i245,c46,fav,1512219564
u43,i58,c9,pv,1512300897
u16,i82,c33,pv,1512158646
u124,i292,c43,cart,1511729265
u157,i195,c46,cart,1512180255
u8,i67,c18,click,1512051033
u29,i211,c12,click,1511605612
u67,i161,c12,pv,1512250059
u135,i296,c47,cart,1511774065
u172,i174,c25,click,1512260873
u180,i49,c50,click,1512301149
u64,i247,c48,click,1512248347
u165,i198,c49,pv,1512124666
u157,i28,c29,pv,1511703750
u130,i241,c42,fav,1511712638
u20,i252,c3,click,1511886168
u72,i26,c27,click,1512116436
u165,i194,c45,click,1511785615
u21,i236,c37,click,1512140070
u115,i46,c47,fav,1512007984
u81,i61,c12,buy,1512224311
u5,i53,c4,click,1511576772
u143,i282,c33,pv,1511634510
u155,i156,c7,fav,1512128848
u53,i234,c35,buy,1511920192
u14,i115,c16,fav,1511887298
u144,i243,c44,cart,1511920141
u184,i232,c33,pv,1512230117
u57,i2,c3,click,1512203641
u75,i281,c32,click,1512275401
u28,i24,c25,fav,1512055542
u36,i210,c11,pv,1512179724
u51,i97,c48,pv,1511951181
u56,i235,c36,fav,1511739036
u184,i174,c25,pv,1511973803
u12,i64,c15,cart,1512011588
u118,i259,c10,pv,1512062259
u2,i272,c23,cart,1512119299
u111,i300,c1,click,1512072225
u200,i91,c42,cart,1511721285
u188,i66,c17,pv,1512228661
u154,i165,c16,click,1511942548
u108,i128,c29,pv,1511898713
u76,i232,c33,fav,1511684092
u106,i263,c14,click,1512274770
u141,i161,c12,cart,1512119672
u162,i112,c13,pv,1512193687
u183,i149,c50,cart,1512244234
u34,i92,c43,click,1512267238
u164,i166,c17,cart,1511908548
u144,i246,c47,click,1512238765
u182,i214,c15,cart,1512099037
u74,i217,c18,fav,1512087322
u28,i13,c14,click,1511594842
u172,i29,c30,pv,1511707952
u74,i129,c30,pv,1511604246
u177,i152,c3,pv,1512106660
u9,i184,c35,fav,1511646658
u158,i288,c39,fav,1512217753
u144,i200,c1,pv,1512269143
u74,i25,c26,fav,1511945580
u107,i161,c12,buy,1511595615
u4,i129,c30,pv,1512003786
u58,i189,c40,cart,1512112367
u190,i101,c2,cart,1511742097
u76,i230,c31,pv,1512255019
u20,i96,c47,buy,1512309986
u132,i62,c13,click,1511988523
u72,i285,c36,pv,1511707946
u150,i131,c32,pv,1512028183
u182,i80,c31,pv,1511877502
u153,i27,c28,cart,1512194944
u158,i155,c6,click,1512139695
u141,i184,c35,pv,1512281257
u82,i270,c21,pv,1511732000
u134,i35,c36,fav,1511706312
u107,i279,c30,click,1511635611
u90,i114,c15,fav,1512234756
u85,i170,c21,click,1511768256
u193,i272,c23,click,1512127802
u193,i5,c6,pv,1511902014
u115,i124,c25,fav,1512182712
u160,i125,c26,buy,1512254906
u83,i196,c47,fav,1511658081
u99,i132,c33,click,1511835767
u7,i265,c16,fav,1511932372
u132,i261,c12,click,1511585181
u76,i99,c50,click,1511625545
u25,i86,c37,buy,1512103307
u137,i4,c5,click,1511760220
u172,i110,c11,fav,1511984015
u27,i106,c7,click,1512276079
u190,i223,c24,cart,1511614823
u192,i79,c30,pv,1512290890
u85,i20,c21,pv,1511596104
u46,i129,c30,click,1512142091
u59,i133,c34,click,1512012239
u162,i208,c9,click,1511556911
u100,i61,c12,click,1512211780
u185,i33,c34,cart,1512153254
u12,i38,c39,click,1512066462
u28,i149,c50,fav,1511855189
u156,i45,c46,pv,1511998136
u98,i203,c4,fav,1511571516
u122,i81,c32,click,1511682206
u192,i201,c2,fav,1512111433
u76,i74,c25,click,1512303952
u166,i192,c43,buy,1511550891
u142,i285,c36,pv,1511583002
u2,i294,c45,click,1512102444
u141,i44,c45,click,1512316646
u186,i177,c28,pv,1512216508
u132,i73,c24,pv,1511770712
u158,i130,c31,pv,1511729367
u172,i291,c42,fav,1512114712
u119,i282,c33,pv,1512243513
u18,i129,c30,pv,1512300035
u149,i250,c1,buy,1511913686
u33,i121,c22,pv,1512188809
u18,i100,c1,click,1512011736
u85,i157,c8,cart,1511698997
u145,i291,c42,click,1511870899
u110,i87,c38,pv,1511797333
u57,i224,c25,pv,1511916148
u35,i170,c21,fav,1512024531
u115,i184,c35,cart,1512049826
u142,i56,c7,pv,1512175295
u21,i144,c45,fav,1511686002
u138,i101,c2,pv,1512196257
u20,i39,c40,fav,1512071015
u162,i16,c17,fav,1512146221
u104,i109,c10,fav,1512117588
u67,i279,c30,fav,1512105092
u121,i77,c28,click,1511773353
u198,i149,c50,pv,1512064665
u131,i47,c48,click,1512065760
u3,i123,c24,fav,1512183063
u176,i85,c36,cart,1511686389
u115,i82,c33,pv,1512132497
u169,i75,c26,cart,1512046190
u92,i21,c22,pv,1512050529
u60,i33,c34,pv,1511784586
u11,i106,c7,click,1511917999
u100,i241,c42,fav,1511587893
u11,i166,c17,pv,1512085899
u163,i141,c42,fav,1511815306
u149,i279,c30,click,1511934156
u168,i194,c45,click,1512224273
u20,i265,c16,pv,1511772926
u133,i208,c9,click,1511900992
u125,i247,c48,fav,1511546118
u129,i72,c23,click,1511780362
u20,i264,c15,cart,1511760991
u39,i96,c47,pv,1512170464
u184,i61,c12,cart,1511973953
u85,i59,c10,click,1512041273
u123,i108,c9,click,1512217900
u106,i12,c13,pv,1511673297
u147,i83,c34,pv,1512076744
u11,i294,c45,pv,1511713621
u67,i93,c44,click,1511964351
u154,i289,c40,click,1512293700
u187,i146,c47,buy,1511766314
u115,i242,c43,fav,1511718052
u57,i211,c12,click,1512150148
u197,i94,c45,click,1512074817
u68,i86,c37,cart,1511898516
u117,i36,c37,pv,1511943386
u34,i56,c7,pv,1512087302
u130,i215,c16,fav,1512174124
u25,i91,c42,click,1512183810
u154,i20,c21,fav,1512096444
u129,i61,c12,pv,1512230623
u34,i277,c28,fav,1512250721
u167,i221,c22,click,1511927568
u12,i272,c23,click,1512044743
u197,i196,c47,click,1512316607
u195,i295,c46,pv,1511679586
u66,i245,c46,cart,1511627089
u73,i279,c30,click,1511737402
u2,i4,c5,click,1511662752
u134,i4,c5,click,1511754597
u177,i162,c13,click,1511650960
u40,i219,c20,cart,1511805153
u67,i275,c26,click,1511922605
u157,i142,c43,buy,1511955960
u194,i105,c6,click,1512123846
u124,i92,c43,click,1512121066
u124,i130,c31,buy,1512144911
u89,i204,c5,cart,1512230508
u31,i118,c19,click,1512272481
u42,i52,c3,pv,1511959218
u87,i282,c33,click,1512257017
u181,i27,c28,pv,1512205964
u2,i47,c48,fav,1512033780
u154,i223,c24,pv,1511815071
u57,i190,c41,pv,1511578789
u186,i197,c48,buy,1511959306
u158,i267,c18,click,1512165695
u15,i90,c41,click,1511999495
u3,i104,c5,fav,1512082523
u74,i100,c1,pv,1512167836
u131,i265,c16,cart,1512184273
u44,i19,c20,click,1512226037
u1,i81,c32,pv,1511828540
u200,i205,c6,click,1511953537
u104,i103,c4,click,1512311922
u181,i36,c37,fav,1512115489
u73,i287,c38,fav,1511904204
u89,i142,c43,pv,1511743174
u117,i207,c8,click,1511812991
u45,i209,c10,click,1512124966
u19,i258,c9,click,1511661892
u132,i132,c33,fav,1512142019
u65,i227,c28,buy,1512129725
u124,i125,c26,cart,1512020337
u175,i236,c37,fav,1511567879
u124,i60,c11,pv,1511940461
u163,i113,c14,cart,1511780299
u81,i212,c13,buy,1512080793
u138,i5,c6,cart,1511815342
u64,i148,c49,pv,1512245623
u192,i176,c27,pv,1511726355
u122,i161,c12,click,1512140781
u69,i94,c45,buy,1512255489
u49,i256,c7,cart,1511785469
u189,i124,c25,fav,1511756023
u59,i104,c5,fav,1512187845
u92,i80,c31,cart,1511664901
u21,i253,c4,click,1512106976
u11,i247,c48,click,1511869938
u127,i295,c46,fav,1512053846
u47,i262,c13,pv,1511772081
u193,i296,c47,pv,1512090473
u109,i245,c46,buy,1511573344
u129,i178,c29,click,1512258878
u199,i90,c41,click,1511665415
u179,i266,c17,click,1512261889
u3,i7,c8,cart,1511937059
u149,i52,c3,click,1512181744
u67,i96,c47,click,1511787858
u69,i242,c43,buy,1511898962
u94,i95,c46,click,1511759959
u108,i191,c42,click,1511959251
u72,i231,c32,pv,1511676709
u148,i118,c19,fav,1512295029
u70,i121,c22,click,1511938585
u51,i75,c26,fav,1512313617
u39,i243,c44,fav,1511724386
u108,i256,c7,pv,1512200486
u133,i274,c25,cart,1512049458
u77,i129,c30,click,1512134617
u13,i204,c5,pv,1511710476
u16,i111,c12,fav,1512038887
u162,i50,c1,click,1511890112
u67,i185,c36,click,1512123772
u66,i177,c28,pv,1511666326
u90,i102,c3,click,1512220633
u167,i276,c27,pv,1511837633
u91,i167,c18,cart,1512050374
u199,i229,c30,fav,1511938781
u158,i147,c48,click,1511691084
u43,i173,c24,click,1512181253
u147,i208,c9,fav,1511614009
u21,i83,c34,click,1511867909
u82,i150,c1,cart,1512173992
u166,i203,c4,pv,1512005709
u200,i186,c37,cart,1512085440
u116,i212,c13,pv,1511563423
u33,i121,c22,cart,1512273933
u192,i41,c42,pv,1511955532
u27,i49,c50,pv,1512035371
u141,i28,c29,pv,1511955497
u135,i43,c44,pv,1512187327
u40,i44,c45,cart,1511947983
u80,i118,c19,pv,1511837179
u114,i65,c16,pv,1511718095
u8,i18,c19,cart,1511880198
u122,i240,c41,buy,1512106043
u70,i281,c32,click,1512270710
u139,i91,c42,click,1512017920
u162,i289,c40,click,1512210064
u164,i274,c25,click,1511903232
u124,i277,c28,pv,1511633104
u114,i158,c9,click,1511811627
u40,i156,c7,pv,1512087936
u195,i70,c21,click,1512031189
u137,i5,c6,cart,1512055027
u194,i245,c46,click,1511990544
u75,i119,c20,fav,1512114042
u96,i97,c48,click,1512126983
u112,i203,c4,pv,1512288866
u189,i200,c1,fav,1511770507
u68,i41,c42,click,1511790398
u133,i140,c41,pv,1512096983
u69,i212,c13,pv,1511610989
u47,i70,c21,click,1512207030
u117,i232,c33,pv,1512192204
u126,i97,c48,click,1511698740
u13,i274,c25,pv,1511646441
u73,i138,c39,pv,1511998913
u187,i5,c6,pv,1511697203
u4,i253,c4,pv,1511979856
u80,i256,c7,buy,1512025408
u179,i17,c18,click,1511692384
u15,i137,c38,cart,1511614052
u140,i241,c42,pv,1511801427
u98,i7,c8,pv,1512288598
u64,i198,c49,cart,1512003678
u64,i18,c19,pv,1512310241
u198,i49,c50,click,1511757772
u122,i200,c1,cart,1511866470
u83,i82,c33,click,1511583435
u191,i282,c33,click,1511804817
u124,i153,c4,pv,1511593817
u171,i112,c13,buy,1511786628
u163,i223,c24,click,1511714690
u71,i300,c1,pv,1511794097
u3,i22,c23,click,1512263505
u122,i80,c31,click,1511633026
u64,i81,c32,click,1512258465
u159,i174,c25,buy,1512194698
u16,i31,c32,click,1511700595
u180,i275,c26,fav,1511671139
u125,i120,c21,click,1512124672
u166,i178,c29,fav,1511999230
u188,i99,c50,pv,1511935319
u92,i69,c20,pv,1511580606
u125,i225,c26,click,1512108297
u179,i251,c2,pv,1511734892
u140,i179,c30,click,1512030347
u71,i284,c35,pv,1512096137
u40,i231,c32,click,1511815341
u139,i188,c39,click,1512208218
u130,i195,c46,cart,1511558829
u159,i187,c38,cart,1511789585
u83,i33,c34,cart,1512104336
u100,i98,c49,click,1512060918
u197,i283,c34,pv,1511836082
u83,i210,c11,click,1511655030
u25,i268,c19,cart,1511585103
u34,i92,c43,fav,1511751095
u28,i249,c50,pv,1511572562
u147,i199,c50,cart,1512090563
u160,i132,c33,pv,1511770644
u156,i37,c38,pv,1511758077
u168,i252,c3,fav,1511623040
u120,i32,c33,click,1511975358
u95,i30,c31,fav,1511817927
u136,i21,c22,cart,1511857867
u20,i111,c12,buy,1511641036
u26,i119,c20,click,1511737863
u50,i270,c21,cart,1512136917
u161,i92,c43,click,1512124453
u107,i55,c6,cart,1512143770
u92,i235,c36,cart,1511987020
u27,i86,c37,fav,1512115880
u103,i259,c10,click,1511705060
u137,i227,c28,buy,1511869663
u141,i167,c18,fav,1511971573
u196,i221,c22,fav,1511878362
u156,i124,c25,click,1511763519
u97,i282,c33,fav,1511805631
u93,i232,c33,click,1511955579
u1,i18,c19,buy,1512163902
u5,i266,c17,pv,1511855703
u2,i154,c5,buy,1511764458
u81,i12,c13,cart,1512262422
u71,i284,c35,click,1512137588
u147,i80,c31,pv,1512021932
u92,i80,c31,pv,1511924114
u150,i128,c29,pv,1511854089
u24,i293,c44,click,1511767199
u188,i40,c41,cart,1512045172
u45,i250,c1,fav,1512262292
u180,i296,c47,fav,1511639196
u153,i154,c5,pv,1512143477
u98,i41,c42,cart,1511889832
u90,i223,c24,click,1511665595
u198,i117,c18,cart,1512170759
u3,i196,c47,pv,1512089055
u11,i164,c15,click,1511696046
u84,i258,c9,cart,1511699839
u13,i202,c3,buy,1512163241
u148,i259,c10,pv,1511992117
u75,i202,c3,pv,1511891697
u22,i244,c45,click,1511590906
u141,i205,c6,pv,1511957085
u129,i223,c24,cart,1511675908
u196,i70,c21,click,1511746931
u125,i203,c4,cart,1511744825
u144,i269,c20,pv,1511614324
u69,i221,c22,click,1512143198
u23,i58,c9,cart,1511983314
u94,i179,c30,pv,1511900460
u153,i13,c14,cart,1511716677
u90,i227,c28,click,1512001059
u12,i120,c21,pv,1511931179
u40,i44,c45,pv,1511596387
u63,i76,c27,fav,1511840859
u4,i176,c27,cart,1511655883
u79,i231,c32,click,1511887197
u54,i276,c27,pv,1512112167
u134,i133,c34,click,1512192506
u187,i73,c24,cart,1512239922
u5,i193,c44,click,1512234959
u135,i23,c24,pv,1511602229
u73,i103,c4,fav,1512187183
u70,i28,c29,click,1511547939
u18,i199,c50,cart,1512234386
u169,i185,c36,fav,1511559205
u75,i198,c49,pv,1511938394
u131,i51,c2,fav,1512047405
u153,i273,c24,pv,1511747735
u129,i235,c36,click,1512286278
u6,i21,c22,pv,1512094332
u79,i171,c22,click,1511703831
u5,i178,c29,cart,1511911840
u161,i155,c6,pv,1512064800
u71,i32,c33,click,1511945177
u8,i285,c36,buy,1511775740
u39,i175,c26,fav,1512228042
u36,i45,c46,cart,1512085212
u174,i117,c18,click,1512139927
u40,i219,c20,buy,1512173975
u85,i230,c31,click,1511756000
u168,i71,c22,click,1512256476
u52,i71,c22,click,1512278589
u135,i70,c21,click,1511691403
u168,i290,c41,fav,1511872118
u18,i286,c37,click,1512293588
u31,i95,c46,click,1511691791
u187,i16,c17,cart,1511973352
u106,i156,c7,click,1512206982
u190,i141,c42,pv,1511736262
u28,i68,c19,pv,1512180909
u158,i137,c38,click,1512181308
u60,i119,c20,pv,1511566551
u92,i41,c42,cart,1512038953
u35,i258,c9,fav,1512030734
u183,i192,c43,pv,1511945481
u126,i243,c44,pv,1511741847
u58,i17,c18,click,1511554943
u70,i212,c13,pv,1512243150
u52,i105,c6,pv,1511999823
u158,i251,c2,cart,1512018970
u64,i219,c20,click,1511583058
u156,i195,c46,cart,1511952496
u157,i293,c44,click,1512089944
u165,i20,c21,click,1512012746
u117,i22,c23,fav,1511796857
u133,i276,c27,click,1512310081
u11,i286,c37,click,1512200482
u13,i98,c49,click,1511956575
u78,i147,c48,click,1511982183
u76,i28,c29,cart,1511688349
u119,i232,c33,pv,1512064177
u29,i93,c44,cart,1512269128
u140,i70,c21,click,1511878373
u116,i13,c14,pv,1512158190
u183,i104,c5,fav,1511633760
u65,i166,c17,cart,1512285230
u42,i64,c15,pv,1512279732
u116,i186,c37,pv,1512280835
u99,i262,c13,click,1511706866
u97,i282,c33,click,1511718385
u86,i290,c41,fav,1511696580
u42,i75,c26,pv,1512285835
u14,i215,c16,click,1512304830
u197,i229,c30,click,1511728673
u31,i68,c19,buy,1511542904
u160,i130,c31,pv,1512061000
u128,i279,c30,fav,1512176717
u127,i122,c23,pv,1512230705
u122,i233,c34,click,1511622462
u154,i4,c5,pv,1512113129
u72,i286,c37,fav,1511756923
u13,i95,c46,pv,1512224210
u90,i19,c20,pv,1511573207
u171,i296,c47,fav,1511852138
u85,i45,c46,pv,1511976411
u46,i83,c34,cart,1512179974
u170,i294,c45,fav,1511725237
u117,i297,c48,click,1511576781
u24,i154,c5,click,1511936546
u18,i219,c20,fav,1511607279
u75,i242,c43,pv,1512267561
u71,i169,c20,click,1512089331
u54,i108,c9,click,1511653811
u147,i271,c22,buy,1512046357
u186,i148,c49,click,1511871062
u67,i270,c21,click,1512192718
u91,i67,c18,click,1512059709
u134,i255,c6,click,1511727846
u157,i120,c21,cart,1511742157
u1,i61,c12,pv,1512195043
u31,i107,c8,fav,1511973973
u106,i24,c25,click,1512126838
u164,i109,c10,pv,1511750160
u177,i145,c46,pv,1511610331
u79,i154,c5,click,1511878858
u197,i4,c5,pv,1511888672
u88,i203,c4,cart,1512185115
u8,i90,c41,pv,1511893552
u173,i246,c47,fav,1511576485
u166,i70,c21,click,1512196867
u118,i275,c26,fav,1512024135
u106,i29,c30,fav,1511853084
u145,i162,c13,click,1511558827
u54,i296,c47,cart,1511909971
u17,i77,c28,pv,1511571887
u87,i193,c44,click,1511713231
u147,i200,c1,pv,1511661720
u193,i158,c9,cart,1511868976
u182,i17,c18,pv,1511630214
u128,i122,c23,click,1511856529
u56,i269,c20,click,1511656883
u96,i20,c21,cart,1511636302
u114,i260,c11,pv,1512045309
u129,i79,c30,pv,1512046157
u188,i269,c20,click,1511882438
u37,i51,c2,fav,1512080418
u174,i68,c19,pv,1511577528
u118,i199,c50,cart,1512086918
u30,i3,c4,click,1511585368
u176,i45,c46,click,1511587581
u27,i267,c18,cart,1511866859
u6,i296,c47,cart,1512209083
u54,i165,c16,pv,1511839687
u71,i273,c24,click,1512001743
u172,i61,c12,pv,1511704346
u71,i59,c10,pv,1512192405
u144,i264,c15,pv,1512108082
u90,i282,c33,click,1511687633
u181,i146,c47,click,1511718794
u19,i160,c11,click,1511894393
u139,i228,c29,pv,1511569601
u121,i26,c27,pv,1511595613
u23,i219,c20,click,1512278108
u153,i229,c30,click,1511866817
u86,i102,c3,cart,1512242658
u137,i41,c42,buy,1512027516
u146,i68,c19,pv,1512271734
u120,i50,c1,click,1512256927
u165,i239,c40,click,1511773865
u37,i133,c34,fav,1511950322
u47,i170,c21,fav,1511879736
u117,i250,c1,pv,1512037624
u29,i180,c31,click,1511718298
u73,i179,c30,click,1511672782
u131,i53,c4,click,1512288169
u28,i167,c18,click,1511613569
u78,i273,c24,click,1512158421
u106,i123,c24,click,1512113766
u41,i247,c48,click,1511896464
u54,i221,c22,cart,1511995701
u146,i176,c27,click,1511786825
u45,i40,c41,cart,1512285690
u147,i250,c1,pv,1512164230
u119,i167,c18,click,1512006043
u46,i158,c9,buy,1511612188
u154,i56,c7,cart,1512164576
u198,i195,c46,click,1512215520
u170,i32,c33,pv,1511684864
u149,i1,c2,cart,1512232184
u39,i232,c33,click,1511948126
u158,i296,c47,click,1511754851
u175,i163,c14,click,1512251769
u78,i223,c24,cart,1511900187
u23,i299,c50,pv,1512074418
u104,i66,c17,fav,1511604642
u95,i282,c33,buy,1511540084
u181,i287,c38,fav,1511915895
u29,i145,c46,fav,1511785868
u111,i202,c3,click,1512285548
u98,i208,c9,click,1512110798
u55,i89,c40,click,1511736570
u143,i197,c48,fav,1511916989
u107,i79,c30,click,1512241815
u33,i69,c20,pv,1512219085
u5,i74,c25,cart,1512049543
u169,i224,c25,buy,1511681571
u22,i71,c22,click,1511975256
u117,i218,c19,click,1512015667
u131,i218,c19,click,1512011107
u99,i182,c33,pv,1511984605
u155,i4,c5,click,1512305618
u61,i257,c8,pv,1512111896
u148,i188,c39,pv,1511578904
u146,i248,c49,cart,1511657861
u149,i247,c48,buy,1511623152
u37,i270,c21,buy,1511832193
u120,i265,c16,pv,1512178905
u23,i126,c27,click,1512235178
u172,i40,c41,cart,1512104589
u149,i160,c11,click,1511899434
u137,i6,c7,click,1512076766
u121,i294,c45,cart,1511980667
u91,i151,c2,click,1511576242
